image_id,class,xmin,ymin,xmax,ymax,image_id_str,box_area,path,width,height,x1n,y1n,x2n,y2n
5096,pickup_truck,322,64,581,194,00005096,33670,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005096.jpg,720,480,0.44722222222222224,0.13333333333333333,0.8069444444444445,0.4041666666666667
5097,car,173,63,294,167,00005097,12584,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005097.jpg,720,480,0.24027777777777778,0.13125,0.4083333333333333,0.34791666666666665
5098,car,510,95,709,229,00005098,26666,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005098.jpg,720,480,0.7083333333333334,0.19791666666666666,0.9847222222222223,0.47708333333333336
5099,bus,295,159,427,275,00005099,15312,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005099.jpg,720,480,0.4097222222222222,0.33125,0.5930555555555556,0.5729166666666666
5100,articulated_truck,239,185,715,454,00005100,128044,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005100.jpg,720,480,0.33194444444444443,0.3854166666666667,0.9930555555555556,0.9458333333333333
5101,pickup_truck,122,195,278,303,00005101,16848,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005101.jpg,720,480,0.16944444444444445,0.40625,0.3861111111111111,0.63125
5102,pickup_truck,62,59,127,85,00005102,1690,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005102.jpg,342,228,0.18128654970760233,0.25877192982456143,0.3713450292397661,0.37280701754385964
5103,car,162,223,216,301,00005103,4212,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005103.jpg,720,480,0.225,0.46458333333333335,0.3,0.6270833333333333
5104,car,301,94,514,186,00005104,19596,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005104.jpg,720,480,0.41805555555555557,0.19583333333333333,0.7138888888888889,0.3875
5105,car,92,262,458,472,00005105,76860,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005105.jpg,720,480,0.12777777777777777,0.5458333333333333,0.6361111111111111,0.9833333333333333
5106,pickup_truck,112,162,465,302,00005106,49420,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005106.jpg,720,480,0.15555555555555556,0.3375,0.6458333333333334,0.6291666666666667
5107,work_van,491,95,591,193,00005107,9800,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005107.jpg,720,480,0.6819444444444445,0.19791666666666666,0.8208333333333333,0.40208333333333335
5108,pickup_truck,443,294,643,393,00005108,19800,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005108.jpg,720,480,0.6152777777777778,0.6125,0.8930555555555556,0.81875
5109,bus,206,135,615,418,00005109,115747,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005109.jpg,720,480,0.2861111111111111,0.28125,0.8541666666666666,0.8708333333333333
5110,pickup_truck,518,212,713,337,00005110,24375,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005110.jpg,720,480,0.7194444444444444,0.44166666666666665,0.9902777777777778,0.7020833333333333
5111,car,127,340,263,477,00005111,18632,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005111.jpg,720,480,0.1763888888888889,0.7083333333333334,0.36527777777777776,0.99375
5112,pickup_truck,303,183,405,240,00005112,5814,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005112.jpg,720,480,0.42083333333333334,0.38125,0.5625,0.5
5113,work_van,23,114,155,196,00005113,10824,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005113.jpg,342,228,0.06725146198830409,0.5,0.45321637426900585,0.8596491228070176
5114,work_van,464,165,583,236,00005114,8449,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005114.jpg,720,480,0.6444444444444445,0.34375,0.8097222222222222,0.49166666666666664
5115,car,227,102,458,217,00005115,26565,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005115.jpg,720,480,0.31527777777777777,0.2125,0.6361111111111111,0.45208333333333334
5116,pickup_truck,205,71,324,138,00005116,7973,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005116.jpg,342,228,0.5994152046783626,0.31140350877192985,0.9473684210526315,0.6052631578947368
5117,pickup_truck,588,212,717,391,00005117,23091,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005117.jpg,720,480,0.8166666666666667,0.44166666666666665,0.9958333333333333,0.8145833333333333
5118,car,152,187,230,239,00005118,4056,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005118.jpg,720,480,0.2111111111111111,0.38958333333333334,0.3194444444444444,0.4979166666666667
5119,car,411,136,456,165,00005119,1305,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005119.jpg,720,480,0.5708333333333333,0.2833333333333333,0.6333333333333333,0.34375
5120,pickup_truck,43,288,320,455,00005120,46259,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005120.jpg,720,480,0.059722222222222225,0.6,0.4444444444444444,0.9479166666666666
5121,work_van,39,74,103,112,00005121,2432,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005121.jpg,342,228,0.11403508771929824,0.32456140350877194,0.30116959064327486,0.49122807017543857
5122,car,444,234,708,360,00005122,33264,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005122.jpg,720,480,0.6166666666666667,0.4875,0.9833333333333333,0.75
5123,car,50,130,155,196,00005123,6930,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005123.jpg,342,228,0.14619883040935672,0.5701754385964912,0.45321637426900585,0.8596491228070176
5124,pickup_truck,97,80,392,209,00005124,38055,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005124.jpg,720,480,0.13472222222222222,0.16666666666666666,0.5444444444444444,0.4354166666666667
5125,car,315,114,467,179,00005125,9880,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005125.jpg,720,480,0.4375,0.2375,0.6486111111111111,0.3729166666666667
5126,car,528,94,566,125,00005126,1178,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005126.jpg,720,480,0.7333333333333333,0.19583333333333333,0.7861111111111111,0.2604166666666667
5127,car,242,285,458,478,00005127,41688,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005127.jpg,720,480,0.33611111111111114,0.59375,0.6361111111111111,0.9958333333333333
5128,pickup_truck,565,206,705,295,00005128,12460,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005128.jpg,720,480,0.7847222222222222,0.42916666666666664,0.9791666666666666,0.6145833333333334
5129,pickup_truck,32,85,167,143,00005129,7830,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005129.jpg,342,228,0.0935672514619883,0.37280701754385964,0.48830409356725146,0.6271929824561403
5130,car,108,203,410,418,00005130,64930,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005130.jpg,720,480,0.15,0.42291666666666666,0.5694444444444444,0.8708333333333333
5131,car,629,218,718,357,00005131,12371,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005131.jpg,720,480,0.8736111111111111,0.45416666666666666,0.9972222222222222,0.74375
5132,car,381,148,539,225,00005132,12166,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005132.jpg,720,480,0.5291666666666667,0.30833333333333335,0.7486111111111111,0.46875
5133,car,521,146,642,213,00005133,8107,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005133.jpg,720,480,0.7236111111111111,0.30416666666666664,0.8916666666666667,0.44375
5134,pickup_truck,59,170,335,275,00005134,28980,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005134.jpg,720,480,0.08194444444444444,0.3541666666666667,0.4652777777777778,0.5729166666666666
5135,car,240,320,522,479,00005135,44838,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005135.jpg,720,480,0.3333333333333333,0.6666666666666666,0.725,0.9979166666666667
5136,motorcycle,515,90,565,143,00005136,2650,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005136.jpg,720,480,0.7152777777777778,0.1875,0.7847222222222222,0.29791666666666666
5137,car,411,254,598,411,00005137,29359,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005137.jpg,720,480,0.5708333333333333,0.5291666666666667,0.8305555555555556,0.85625
5138,car,28,162,54,185,00005138,598,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005138.jpg,720,480,0.03888888888888889,0.3375,0.075,0.3854166666666667
5139,car,569,128,672,225,00005139,9991,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005139.jpg,720,480,0.7902777777777777,0.26666666666666666,0.9333333333333333,0.46875
5140,non-motorized_vehicle,0,202,265,387,00005140,49025,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005140.jpg,720,480,0.0,0.42083333333333334,0.3680555555555556,0.80625
5141,work_van,444,191,570,426,00005141,29610,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005141.jpg,720,480,0.6166666666666667,0.39791666666666664,0.7916666666666666,0.8875
5142,car,32,302,226,456,00005142,29876,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005142.jpg,720,480,0.044444444444444446,0.6291666666666667,0.3138888888888889,0.95
5143,car,311,200,425,330,00005143,14820,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005143.jpg,720,480,0.43194444444444446,0.4166666666666667,0.5902777777777778,0.6875
5144,car,109,84,209,132,00005144,4800,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005144.jpg,342,228,0.31871345029239767,0.3684210526315789,0.6111111111111112,0.5789473684210527
5145,bus,3,164,351,449,00005145,99180,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005145.jpg,720,480,0.004166666666666667,0.3416666666666667,0.4875,0.9354166666666667
5146,pickup_truck,381,70,627,196,00005146,30996,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005146.jpg,720,480,0.5291666666666667,0.14583333333333334,0.8708333333333333,0.4083333333333333
5147,single_unit_truck,238,48,338,102,00005147,5400,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005147.jpg,342,228,0.695906432748538,0.21052631578947367,0.9883040935672515,0.4473684210526316
5148,car,122,369,247,478,00005148,13625,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005148.jpg,720,480,0.16944444444444445,0.76875,0.34305555555555556,0.9958333333333333
5149,car,26,249,143,318,00005149,8073,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005149.jpg,720,480,0.03611111111111111,0.51875,0.1986111111111111,0.6625
5150,car,404,77,457,112,00005150,1855,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005150.jpg,720,480,0.5611111111111111,0.16041666666666668,0.6347222222222222,0.23333333333333334
5151,car,242,309,464,436,00005151,28194,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005151.jpg,720,480,0.33611111111111114,0.64375,0.6444444444444445,0.9083333333333333
5152,motorcycle,126,110,182,152,00005152,2352,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005152.jpg,720,480,0.175,0.22916666666666666,0.25277777777777777,0.31666666666666665
5153,car,130,189,214,251,00005153,5208,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005153.jpg,720,480,0.18055555555555555,0.39375,0.2972222222222222,0.5229166666666667
5154,car,133,193,344,316,00005154,25953,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005154.jpg,720,480,0.18472222222222223,0.40208333333333335,0.4777777777777778,0.6583333333333333
5155,work_van,39,139,262,262,00005155,27429,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005155.jpg,720,480,0.05416666666666667,0.28958333333333336,0.3638888888888889,0.5458333333333333
5156,car,119,101,196,142,00005156,3157,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005156.jpg,342,228,0.347953216374269,0.44298245614035087,0.5730994152046783,0.6228070175438597
5157,car,200,93,264,124,00005157,1984,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005157.jpg,342,228,0.5847953216374269,0.40789473684210525,0.7719298245614035,0.543859649122807
5158,pickup_truck,17,199,262,302,00005158,25235,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005158.jpg,720,480,0.02361111111111111,0.41458333333333336,0.3638888888888889,0.6291666666666667
5159,car,330,78,545,175,00005159,20855,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005159.jpg,720,480,0.4583333333333333,0.1625,0.7569444444444444,0.3645833333333333
5160,pickup_truck,136,181,247,241,00005160,6660,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005160.jpg,720,480,0.18888888888888888,0.3770833333333333,0.34305555555555556,0.5020833333333333
5161,car,122,124,227,175,00005161,5355,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005161.jpg,342,228,0.3567251461988304,0.543859649122807,0.6637426900584795,0.7675438596491229
5162,pickup_truck,546,106,712,245,00005162,23074,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005162.jpg,720,480,0.7583333333333333,0.22083333333333333,0.9888888888888889,0.5104166666666666
5163,work_van,326,306,564,478,00005163,40936,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005163.jpg,720,480,0.4527777777777778,0.6375,0.7833333333333333,0.9958333333333333
5164,car,209,101,282,134,00005164,2409,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005164.jpg,342,228,0.6111111111111112,0.44298245614035087,0.8245614035087719,0.5877192982456141
5165,car,336,273,476,427,00005165,21560,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005165.jpg,720,480,0.4666666666666667,0.56875,0.6611111111111111,0.8895833333333333
5166,bus,23,88,437,465,00005166,156078,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005166.jpg,720,480,0.03194444444444444,0.18333333333333332,0.6069444444444444,0.96875
5167,pickup_truck,364,172,481,264,00005167,10764,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005167.jpg,720,480,0.5055555555555555,0.35833333333333334,0.6680555555555555,0.55
5168,car,27,195,66,227,00005168,1248,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005168.jpg,720,480,0.0375,0.40625,0.09166666666666666,0.47291666666666665
5169,bus,0,91,169,296,00005169,34645,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005169.jpg,720,480,0.0,0.18958333333333333,0.23472222222222222,0.6166666666666667
5170,car,2,363,96,478,00005170,10810,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005170.jpg,720,480,0.002777777777777778,0.75625,0.13333333333333333,0.9958333333333333
5171,pickup_truck,133,187,237,244,00005171,5928,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005171.jpg,720,480,0.18472222222222223,0.38958333333333334,0.32916666666666666,0.5083333333333333
5172,car,587,257,708,335,00005172,9438,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005172.jpg,720,480,0.8152777777777778,0.5354166666666667,0.9833333333333333,0.6979166666666666
5173,car,105,88,209,141,00005173,5512,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005173.jpg,342,228,0.30701754385964913,0.38596491228070173,0.6111111111111112,0.618421052631579
5174,work_van,21,52,61,92,00005174,1600,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005174.jpg,342,228,0.06140350877192982,0.22807017543859648,0.1783625730994152,0.40350877192982454
5175,car,401,171,535,246,00005175,10050,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005175.jpg,720,480,0.5569444444444445,0.35625,0.7430555555555556,0.5125
5176,car,98,61,214,117,00005176,6496,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005176.jpg,720,480,0.1361111111111111,0.12708333333333333,0.2972222222222222,0.24375
5177,car,87,110,150,158,00005177,3024,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005177.jpg,720,480,0.12083333333333333,0.22916666666666666,0.20833333333333334,0.32916666666666666
5178,articulated_truck,70,84,170,166,00005178,8200,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005178.jpg,720,480,0.09722222222222222,0.175,0.2361111111111111,0.3458333333333333
5179,pickup_truck,494,194,718,330,00005179,30464,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005179.jpg,720,480,0.6861111111111111,0.4041666666666667,0.9972222222222222,0.6875
5180,car,23,108,101,147,00005180,3042,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005180.jpg,342,228,0.06725146198830409,0.47368421052631576,0.2953216374269006,0.6447368421052632
5181,car,17,105,101,176,00005181,5964,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005181.jpg,342,228,0.049707602339181284,0.4605263157894737,0.2953216374269006,0.7719298245614035
5182,car,400,138,555,203,00005182,10075,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005182.jpg,720,480,0.5555555555555556,0.2875,0.7708333333333334,0.42291666666666666
5183,pickup_truck,11,283,215,421,00005183,28152,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005183.jpg,720,480,0.015277777777777777,0.5895833333333333,0.2986111111111111,0.8770833333333333
5184,car,365,145,534,205,00005184,10140,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005184.jpg,720,480,0.5069444444444444,0.3020833333333333,0.7416666666666667,0.4270833333333333
5185,car,204,126,382,216,00005185,16020,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005185.jpg,720,480,0.2833333333333333,0.2625,0.5305555555555556,0.45
5186,car,87,339,316,479,00005186,32060,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005186.jpg,720,480,0.12083333333333333,0.70625,0.4388888888888889,0.9979166666666667
5187,car,379,148,526,220,00005187,10584,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005187.jpg,720,480,0.5263888888888889,0.30833333333333335,0.7305555555555555,0.4583333333333333
5188,pickup_truck,172,69,273,112,00005188,4343,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005188.jpg,342,228,0.5029239766081871,0.3026315789473684,0.7982456140350878,0.49122807017543857
5189,car,404,236,690,414,00005189,50908,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005189.jpg,720,480,0.5611111111111111,0.49166666666666664,0.9583333333333334,0.8625
5190,car,100,180,145,216,00005190,1620,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005190.jpg,720,480,0.1388888888888889,0.375,0.2013888888888889,0.45
5191,car,190,44,362,111,00005191,11524,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005191.jpg,720,480,0.2638888888888889,0.09166666666666666,0.5027777777777778,0.23125
5192,pickup_truck,284,49,510,160,00005192,25086,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005192.jpg,720,480,0.39444444444444443,0.10208333333333333,0.7083333333333334,0.3333333333333333
5193,car,89,207,200,308,00005193,11211,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005193.jpg,720,480,0.12361111111111112,0.43125,0.2777777777777778,0.6416666666666667
5194,car,345,264,492,421,00005194,23079,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005194.jpg,720,480,0.4791666666666667,0.55,0.6833333333333333,0.8770833333333333
5195,pickup_truck,2,141,132,195,00005195,7020,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005195.jpg,342,228,0.005847953216374269,0.618421052631579,0.38596491228070173,0.8552631578947368
5196,pickup_truck,272,81,339,128,00005196,3149,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005196.jpg,342,228,0.7953216374269005,0.35526315789473684,0.9912280701754386,0.5614035087719298
5197,car,74,71,121,101,00005197,1410,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005197.jpg,342,228,0.21637426900584794,0.31140350877192985,0.3538011695906433,0.44298245614035087
5198,car,31,319,229,460,00005198,27918,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005198.jpg,720,480,0.043055555555555555,0.6645833333333333,0.31805555555555554,0.9583333333333334
5199,car,333,318,565,478,00005199,37120,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005199.jpg,720,480,0.4625,0.6625,0.7847222222222222,0.9958333333333333
5200,car,71,118,152,190,00005200,5832,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005200.jpg,342,228,0.20760233918128654,0.5175438596491229,0.4444444444444444,0.8333333333333334
5201,motorcycle,381,127,452,187,00005201,4260,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005201.jpg,720,480,0.5291666666666667,0.26458333333333334,0.6277777777777778,0.38958333333333334
5202,car,498,94,657,170,00005202,12084,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005202.jpg,720,480,0.6916666666666667,0.19583333333333333,0.9125,0.3541666666666667
5203,car,633,173,686,231,00005203,3074,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005203.jpg,720,480,0.8791666666666667,0.36041666666666666,0.9527777777777777,0.48125
5204,bus,186,147,439,314,00005204,42251,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005204.jpg,720,480,0.25833333333333336,0.30625,0.6097222222222223,0.6541666666666667
5205,pickup_truck,478,107,571,176,00005205,6417,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005205.jpg,720,480,0.6638888888888889,0.22291666666666668,0.7930555555555555,0.36666666666666664
5206,car,301,108,494,192,00005206,16212,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005206.jpg,720,480,0.41805555555555557,0.225,0.6861111111111111,0.4
5207,articulated_truck,111,115,377,269,00005207,40964,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005207.jpg,720,480,0.15416666666666667,0.23958333333333334,0.5236111111111111,0.5604166666666667
5208,car,337,55,580,182,00005208,30861,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005208.jpg,720,480,0.46805555555555556,0.11458333333333333,0.8055555555555556,0.37916666666666665
5209,car,353,275,502,432,00005209,23393,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005209.jpg,720,480,0.49027777777777776,0.5729166666666666,0.6972222222222222,0.9
5210,car,532,119,717,242,00005210,22755,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005210.jpg,720,480,0.7388888888888889,0.24791666666666667,0.9958333333333333,0.5041666666666667
5211,pickup_truck,610,258,697,370,00005211,9744,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005211.jpg,720,480,0.8472222222222222,0.5375,0.9680555555555556,0.7708333333333334
5212,bus,497,170,713,381,00005212,45576,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005212.jpg,720,480,0.6902777777777778,0.3541666666666667,0.9902777777777778,0.79375
5213,pickup_truck,560,190,714,330,00005213,21560,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005213.jpg,720,480,0.7777777777777778,0.3958333333333333,0.9916666666666667,0.6875
5214,car,615,163,703,223,00005214,5280,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005214.jpg,720,480,0.8541666666666666,0.33958333333333335,0.9763888888888889,0.46458333333333335
5215,car,286,275,431,385,00005215,15950,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005215.jpg,720,480,0.3972222222222222,0.5729166666666666,0.5986111111111111,0.8020833333333334
5216,car,102,94,205,140,00005216,4738,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005216.jpg,342,228,0.2982456140350877,0.41228070175438597,0.5994152046783626,0.6140350877192983
5217,car,463,254,708,386,00005217,32340,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005217.jpg,720,480,0.6430555555555556,0.5291666666666667,0.9833333333333333,0.8041666666666667
5218,car,6,97,93,141,00005218,3828,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005218.jpg,342,228,0.017543859649122806,0.42543859649122806,0.2719298245614035,0.618421052631579
5219,car,275,107,580,303,00005219,59780,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005219.jpg,720,480,0.3819444444444444,0.22291666666666668,0.8055555555555556,0.63125
5220,car,293,249,425,339,00005220,11880,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005220.jpg,720,480,0.40694444444444444,0.51875,0.5902777777777778,0.70625
5221,work_van,239,76,509,215,00005221,37530,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005221.jpg,720,480,0.33194444444444443,0.15833333333333333,0.7069444444444445,0.4479166666666667
5222,car,181,96,266,140,00005222,3740,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005222.jpg,720,480,0.2513888888888889,0.2,0.36944444444444446,0.2916666666666667
5223,motorized_vehicle,70,72,107,93,00005223,777,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005223.jpg,342,228,0.2046783625730994,0.3157894736842105,0.3128654970760234,0.40789473684210525
5224,car,280,243,462,407,00005224,29848,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005224.jpg,720,480,0.3888888888888889,0.50625,0.6416666666666667,0.8479166666666667
5225,car,28,170,180,242,00005225,10944,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005225.jpg,720,480,0.03888888888888889,0.3541666666666667,0.25,0.5041666666666667
5226,car,192,309,425,479,00005226,39610,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005226.jpg,720,480,0.26666666666666666,0.64375,0.5902777777777778,0.9979166666666667
5227,motorcycle,232,177,301,236,00005227,4071,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005227.jpg,720,480,0.32222222222222224,0.36875,0.41805555555555557,0.49166666666666664
5228,car,576,107,644,145,00005228,2584,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005228.jpg,720,480,0.8,0.22291666666666668,0.8944444444444445,0.3020833333333333
5229,car,224,121,305,170,00005229,3969,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005229.jpg,342,228,0.6549707602339181,0.5307017543859649,0.8918128654970761,0.7456140350877193
5230,car,219,52,321,98,00005230,4692,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005230.jpg,342,228,0.6403508771929824,0.22807017543859648,0.9385964912280702,0.4298245614035088
5231,car,249,60,330,98,00005231,3078,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005231.jpg,342,228,0.7280701754385965,0.2631578947368421,0.9649122807017544,0.4298245614035088
5232,car,247,93,304,123,00005232,1710,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005232.jpg,342,228,0.7222222222222222,0.40789473684210525,0.8888888888888888,0.5394736842105263
5233,car,152,128,284,185,00005233,7524,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005233.jpg,720,480,0.2111111111111111,0.26666666666666666,0.39444444444444443,0.3854166666666667
5234,pickup_truck,522,99,591,144,00005234,3105,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005234.jpg,720,480,0.725,0.20625,0.8208333333333333,0.3
5235,pickup_truck,11,141,120,190,00005235,5341,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005235.jpg,342,228,0.03216374269005848,0.618421052631579,0.3508771929824561,0.8333333333333334
5236,car,8,253,105,324,00005236,6887,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00005236.jpg,720,480,0.011111111111111112,0.5270833333333333,0.14583333333333334,0.675
